dataset,uuid,status,markers,open_count,open_placeholder,open_meta,open_junk,open_short,texts_json
260404_ADDO,f7h3dyvtgbnt35pp,0,"qualified,/q13q31BalancingQuota/c_30,c_30,20260511_05:20_v6,/q13q31BalancingQuota/c_23,/EthnicQuota/ns9TX,/EduQuota/PhqdH,c_23,c_29,/q13q31BalancingQuota/c_29,/AgeQuota/b6V4k,/TotalQuota/Total,/GenderQuota/vij8t,/BrandBa",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,durwgvnn5sguez9f,0,"qualified,/q13q31BalancingQuota/c_27,/BrandBalancingQuota/BX57P,/EthnicQuota/iSEq9,20260511_05:20_v6,/EduQuota/r6Pyy,c_28,c_29,/q13q31BalancingQuota/c_29,/q13q31BalancingQuota/c_28,/AgeQuota/b6V4k,c_27,/TotalQuota/Total,",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,m5qk1cptcpvws325,1,"bad:/BrandBalancingQuota/V3fEk,20260511_05:20_v6,bad:/q13q31BalancingQuota/c_28,bad:/q13q31BalancingQuota/c_29,bad:/q13q31BalancingQuota/c_27,bad:/EthnicQuota/ns9TX,c_28,c_29,badopen,c_27,bad:/EduQuota/r6Pyy,bad:/GenderQ",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,nureddrgr0cdva20,0,"qualified,c_25,/EthnicQuota/iSEq9,20260511_05:20_v6,c_21,/q13q31BalancingQuota/c_18,/BrandBalancingQuota/XkVXC,/EduQuota/r6Pyy,/GenderQuota/fQkUR,/q13q31BalancingQuota/c_25,/AgeQuota/b6V4k,/q13q31BalancingQuota/c_21,/Tot",2,0,0,0,2,"[""Fuel"", ""0""]"
260404_ADDO,d8h26sqjasq9mwuj,0,"qualified,c_24,/q13q31BalancingQuota/c_26,/AgeQuota/yLi8p,20260511_05:20_v6,c_19,/BrandBalancingQuota/V3fEk,/q13q31BalancingQuota/c_19,/EduQuota/r6Pyy,/EthnicQuota/iSEq9,/q13q31BalancingQuota/c_24,c_26,/TotalQuota/Total,",2,0,0,0,2,"[""Lil cricket"", ""0""]"
260404_ADDO,q6n9braqsbry02rr,0,"qualified,/q13q31BalancingQuota/c_26,/EthnicQuota/iSEq9,20260511_05:20_v6,/q13q31BalancingQuota/c_16,/EduQuota/r6Pyy,c_26,/q13q31BalancingQuota/c_29,c_29,/AgeQuota/b6V4k,/BrandBalancingQuota/uZCXh,/TotalQuota/Total,/Gend",2,0,0,0,2,"[""1"", ""0""]"
260404_ADDO,thuewjadwwpmy109,0,"qualified,c_24,20260511_05:20_v6,/EthnicQuota/ns9TX,/q13q31BalancingQuota/c_16,c_16,/EduQuota/rFPRN,c_13,/q13q31BalancingQuota/c_13,/AgeQuota/b6V4k,/BrandBalancingQuota/uuuM0,/TotalQuota/Total,/GenderQuota/vij8t,/q13q31B",2,0,0,0,2,"[""BP"", ""0""]"
260404_ADDO,spe0f6ykxmhhn9za,0,"qualified,/AgeQuota/yLi8p,20260511_05:20_v6,c_20,/EthnicQuota/ns9TX,c_14,/q13q31BalancingQuota/c_14,/EduQuota/r6Pyy,/GenderQuota/fQkUR,c_29,/q13q31BalancingQuota/c_29,/BrandBalancingQuota/K2Imq,/q13q31BalancingQuota/c_20",2,0,0,0,2,"[""1"", ""0""]"
260404_ADDO,f24h3qbxfq9j9pjs,0,"qualified,c_25,/EthnicQuota/iSEq9,20260511_05:20_v6,/q13q31BalancingQuota/c_22,c_31,/q13q31BalancingQuota/c_31,/EduQuota/r6Pyy,/q13q31BalancingQuota/c_25,c_22,/AgeQuota/b6V4k,/BrandBalancingQuota/uZCXh,/TotalQuota/Total,",2,0,0,0,2,"[""Sheetz"", ""0""]"
260404_ADDO,5assgesr1g21bxz6,1,"bad:/q13q31BalancingQuota/c_16,20260511_05:20_v6,bad:/AgeQuota/b6V4k,c_18,c_14,c_16,bad:/TotalQuota/Total,bad:/q13q31BalancingQuota/c_18,badopen,bad:/q13q31BalancingQuota/c_14,bad:/EduQuota/r6Pyy,bad:/GenderQuota/fQkUR,b",2,0,0,0,2,"[""Mountain market"", ""0""]"
260404_ADDO,d6tejfhff0unevrc,1,"bad:/GenderQuota/vij8t,20260511_05:20_v6,bad:/AgeQuota/b6V4k,bad:/q13q31BalancingQuota/c_29,c_23,bad:/TotalQuota/Total,bad:/q13q31BalancingQuota/c_23,bad:/q13q31BalancingQuota/c_20,c_29,badopen,bad:/EduQuota/r6Pyy,bad:qu",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,dh6shybjw79kafdg,1,"bad:/GenderQuota/vij8t,bad:/BrandBalancingQuota/V3fEk,20260511_05:20_v6,bad:/q13q31BalancingQuota/c_13,bad:/q13q31BalancingQuota/c_28,bad:/q13q31BalancingQuota/c_29,bad:/AgeQuota/yLi8p,c_28,c_29,c_13,badopen,bad:/EduQuot",3,0,0,0,3,"[""Shell"", ""3"", ""0""]"
260404_ADDO,34brvt6agwrhs9q8,0,"qualified,/q13q31BalancingQuota/c_27,/EthnicQuota/iSEq9,20260511_05:20_v6,c_21,c_22,/EduQuota/r6Pyy,/q13q31BalancingQuota/c_21,/AgeQuota/b6V4k,c_27,/TotalQuota/Total,/GenderQuota/vij8t,/q13q31BalancingQuota/c_22",2,0,0,0,2,"[""Citco"", ""0""]"
260404_ADDO,efx8z7pd2byf9qgq,0,"qualified,/BrandBalancingQuota/BX57P,c_25,/q13q31BalancingQuota/c_25,20260511_05:20_v6,c_20,/EthnicQuota/ns9TX,/EduQuota/r6Pyy,/GenderQuota/fQkUR,c_29,/q13q31BalancingQuota/c_29,/AgeQuota/b6V4k,/q13q31BalancingQuota/c_20",3,0,0,0,3,"[""Murphys"", ""2"", ""0""]"
260404_ADDO,9s34mwb2z74vyz0q,1,"bad:/GenderQuota/vij8t,20260511_05:20_v6,c_18,c_31,bad:/q13q31BalancingQuota/c_29,bad:/AgeQuota/yLi8p,bad:/q13q31BalancingQuota/c_31,c_29,bad:/q13q31BalancingQuota/c_18,badopen,bad:/EduQuota/PhqdH,bad:/BrandBalancingQuot",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,16bn16uz6s49eukh,0,"qualified,c_25,/AgeQuota/yLi8p,20260511_05:20_v6,c_14,/q13q31BalancingQuota/c_14,/EduQuota/r6Pyy,/GenderQuota/fQkUR,/q13q31BalancingQuota/c_25,/q13q31BalancingQuota/c_29,c_29,/EthnicQuota/iGBsl,/BrandBalancingQuota/uZCXh",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,d64dv8anw0n4ds73,0,"qualified,/q13q31BalancingQuota/c_19,/AgeQuota/yLi8p,20260511_05:20_v6,c_19,/EthnicQuota/ns9TX,c_15,/q13q31BalancingQuota/c_17,c_17,/EduQuota/r6Pyy,/q13q31BalancingQuota/c_15,/TotalQuota/Total,/GenderQuota/vij8t,/BrandBa",2,0,0,0,2,"[""Parkers"", ""0""]"
260404_ADDO,ezfm9prz5y8kffmb,0,"qualified,/q13q31BalancingQuota/c_27,c_25,/EthnicQuota/iSEq9,20260511_05:20_v6,/q13q31BalancingQuota/c_22,c_22,/EduQuota/r6Pyy,/q13q31BalancingQuota/c_25,/AgeQuota/b6V4k,c_27,/TotalQuota/Total,/GenderQuota/vij8t",2,0,0,0,2,"[""Murphy USA"", ""0""]"
260404_ADDO,wtpe9xa954hmkqem,0,"qualified,/EthnicQuota/iSEq9,20260511_05:20_v6,c_20,/q13q31BalancingQuota/c_20,/EduQuota/PhqdH,c_23,/q13q31BalancingQuota/c_13,c_13,/AgeQuota/b6V4k,/q13q31BalancingQuota/c_23,/TotalQuota/Total,/GenderQuota/vij8t,/BrandBa",2,0,0,0,2,"[""Parkers"", ""0""]"
260404_ADDO,f7bhdq1a473v415d,0,"qualified,/EthnicQuota/iSEq9,20260511_05:20_v6,c_21,/q13q31BalancingQuota/c_21,/EduQuota/r6Pyy,c_28,c_29,/q13q31BalancingQuota/c_29,/q13q31BalancingQuota/c_28,/AgeQuota/b6V4k,/BrandBalancingQuota/uZCXh,/TotalQuota/Total,",2,0,0,0,2,"[""5"", ""0""]"
260404_ADDO,vfguhy7q7b9zdfaj,0,"qualified,/AgeQuota/yLi8p,20260511_05:20_v6,c_14,/q13q31BalancingQuota/c_14,/EduQuota/r6Pyy,/EthnicQuota/iSEq9,c_13,c_29,/BrandBalancingQuota/V3fEk,/q13q31BalancingQuota/c_13,/q13q31BalancingQuota/c_29,/TotalQuota/Total,",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,dt659kcszwr31nhj,0,"qualified,c_24,/AgeQuota/yLi8p,20260511_05:20_v6,/q13q31BalancingQuota/c_23,c_23,/EduQuota/r6Pyy,c_28,/EthnicQuota/iSEq9,/q13q31BalancingQuota/c_28,/q13q31BalancingQuota/c_24,/TotalQuota/Total,/GenderQuota/vij8t,/BrandBa",2,0,0,0,2,"[""Murphy USA"", ""0""]"
260404_ADDO,sz1rb8ev4rcqq6th,0,"qualified,/q13q31BalancingQuota/c_31,20260511_05:20_v6,c_20,c_31,/EthnicQuota/ns9TX,c_15,/EduQuota/r6Pyy,/GenderQuota/fQkUR,/BrandBalancingQuota/K2Imq,/AgeQuota/b6V4k,/q13q31BalancingQuota/c_20,/q13q31BalancingQuota/c_15",2,0,0,0,2,"[""Gate"", ""0""]"
260404_ADDO,j8ed0rpc8bvp7wr7,1,"bad:/q13q31BalancingQuota/c_16,bad:/AgeQuota/yLi8p,20260511_05:20_v6,bad:/q13q31BalancingQuota/c_29,bad:/q13q31BalancingQuota/c_27,c_16,bad:/TotalQuota/Total,c_29,bad:qualified,badopen,bad:/GenderQuota/vij8t,bad:/EduQuot",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,yezn2wyrqxytk702,0,"qualified,/EthnicQuota/iSEq9,20260511_05:20_v6,/q13q31BalancingQuota/c_22,c_22,c_14,/q13q31BalancingQuota/c_14,/EduQuota/rFPRN,/q13q31BalancingQuota/c_29,c_29,/AgeQuota/b6V4k,/TotalQuota/Total,/GenderQuota/vij8t,/BrandBa",3,0,0,0,3,"[""Costco"", ""2"", ""0""]"
260404_ADDO,r9g60p00rvryhv5f,1,"20260511_05:20_v6,bad:/AgeQuota/b6V4k,c_22,c_31,bad:/q13q31BalancingQuota/c_29,bad:/q13q31BalancingQuota/c_22,bad:/BrandBalancingQuota/uZCXh,bad:/q13q31BalancingQuota/c_31,c_29,bad:/EduQuota/rFPRN,badopen,bad:/GenderQuot",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,agay5jxst9rzj5me,1,"bad:/q13q31BalancingQuota/c_17,bad:/GenderQuota/vij8t,20260511_05:20_v6,bad:/q13q31BalancingQuota/c_29,bad:/q13q31BalancingQuota/c_27,bad:/EthnicQuota/ns9TX,bad:/TotalQuota/Total,c_29,badopen,c_27,bad:/EduQuota/r6Pyy,bad",2,0,0,0,2,"[""4"", ""0""]"
260404_ADDO,a4s5vzn2ac83qdb7,0,"qualified,c_25,/EthnicQuota/iSEq9,20260511_05:20_v6,c_18,/q13q31BalancingQuota/c_18,/q13q31BalancingQuota/c_16,/EduQuota/r6Pyy,/GenderQuota/fQkUR,/q13q31BalancingQuota/c_25,/AgeQuota/b6V4k,/TotalQuota/Total,c_16",2,0,0,0,2,"[""Shell"", ""0""]"
260404_ADDO,6b87nqcd69d08vxz,0,"qualified,/q13q31BalancingQuota/c_31,/EthnicQuota/iSEq9,20260511_05:20_v6,c_31,/q13q31BalancingQuota/c_17,c_17,/EduQuota/r6Pyy,/GenderQuota/fQkUR,c_29,/q13q31BalancingQuota/c_29,/AgeQuota/b6V4k,/TotalQuota/Total",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,cqzqpbc39bbpbaj1,0,"qualified,c_24,/AgeQuota/yLi8p,20260511_05:20_v6,c_18,/q13q31BalancingQuota/c_18,c_14,/q13q31BalancingQuota/c_14,/EthnicQuota/iSEq9,/EduQuota/rFPRN,/q13q31BalancingQuota/c_24,/TotalQuota/Total,/GenderQuota/vij8t,/BrandBa",2,0,0,0,2,"[""Marathon"", ""0""]"
260404_ADDO,wexxh13kc7nreu85,0,"qualified,/q13q31BalancingQuota/c_27,/q13q31BalancingQuota/c_26,/EthnicQuota/iSEq9,20260511_05:20_v6,/EduQuota/PhqdH,/GenderQuota/fQkUR,c_26,/q13q31BalancingQuota/c_29,c_29,/AgeQuota/b6V4k,/BrandBalancingQuota/BX57P,c_27",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,1ub6asxyw5ybekaf,0,"qualified,/q13q31BalancingQuota/c_19,/q13q31BalancingQuota/c_26,/AgeQuota/yLi8p,20260511_05:20_v6,c_19,/q13q31BalancingQuota/c_20,/EduQuota/r6Pyy,/GenderQuota/fQkUR,/EthnicQuota/iSEq9,/BrandBalancingQuota/BX57P,c_20,c_26",2,0,0,0,2,"[""Sheetz"", ""0""]"
260404_ADDO,7wtstw502zej564j,1,"bad:/GenderQuota/vij8t,20260511_05:20_v6,bad:/q13q31BalancingQuota/c_28,c_22,bad:/q13q31BalancingQuota/c_29,bad:/AgeQuota/yLi8p,bad:/BrandBalancingQuota/uZCXh,c_28,c_29,bad:/q13q31BalancingQuota/c_22,badopen,bad:/EduQuot",2,0,0,0,2,"[""1"", ""0""]"
260404_ADDO,avgtb287km4jfqzh,0,"qualified,/BrandBalancingQuota/BX57P,20260511_05:20_v6,c_21,/q13q31BalancingQuota/c_18,/EthnicQuota/ns9TX,/EduQuota/rFPRN,/q13q31BalancingQuota/c_29,c_29,/AgeQuota/b6V4k,/q13q31BalancingQuota/c_21,/TotalQuota/Total,/Gend",3,0,0,0,3,"[""2"", ""Eco gas"", ""0""]"
260404_ADDO,f3dv1fe1sumtkm9t,0,"qualified,/AgeQuota/yLi8p,20260511_05:20_v6,/EthnicQuota/ns9TX,/q13q31BalancingQuota/c_16,/q13q31BalancingQuota/c_17,c_17,/EduQuota/r6Pyy,/GenderQuota/fQkUR,/BrandBalancingQuota/K2Imq,c_14,/TotalQuota/Total,/q13q31Balanc",2,0,0,0,2,"[""Gas"", ""0""]"
260404_ADDO,zfmzd575pkt8vhp6,0,"qualified,/BrandBalancingQuota/BX57P,/EthnicQuota/iSEq9,20260511_05:20_v6,/q13q31BalancingQuota/c_22,c_22,/q13q31BalancingQuota/c_17,c_17,/GenderQuota/fQkUR,/EduQuota/rFPRN,c_13,/q13q31BalancingQuota/c_13,/AgeQuota/b6V4k",2,0,0,0,2,"[""Texaco"", ""0""]"
260404_ADDO,70e8dp0k94cnf7yj,0,"qualified,/q13q31BalancingQuota/c_27,/q13q31BalancingQuota/c_26,/EthnicQuota/iSEq9,20260511_05:20_v6,/EduQuota/r6Pyy,/GenderQuota/fQkUR,c_26,c_13,/q13q31BalancingQuota/c_13,/BrandBalancingQuota/K2Imq,/AgeQuota/b6V4k,c_27",2,0,0,0,2,"[""Murphy USA"", ""0""]"
260404_ADDO,b308eqgz2etfrpja,0,"qualified,/q13q31BalancingQuota/c_26,/AgeQuota/yLi8p,20260511_05:20_v6,c_18,/q13q31BalancingQuota/c_18,/EduQuota/PhqdH,/EthnicQuota/iSEq9,/q13q31BalancingQuota/c_29,c_29,c_26,/TotalQuota/Total,/GenderQuota/vij8t,/BrandBa",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,vvvvzbnz97v8a76n,0,"qualified,/q13q31BalancingQuota/c_26,/EthnicQuota/iSEq9,20260511_05:20_v6,/q13q31BalancingQuota/c_23,c_23,/EduQuota/r6Pyy,c_26,/q13q31BalancingQuota/c_29,c_29,/BrandBalancingQuota/K2Imq,/AgeQuota/b6V4k,/TotalQuota/Total,",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,rz04mvr3nxwqc0fd,1,"c_24,bad:/GenderQuota/vij8t,20260511_05:20_v6,c_30,bad:/AgeQuota/yLi8p,bad:/q13q31BalancingQuota/c_24,bad:/q13q31BalancingQuota/c_29,bad:/TotalQuota/Total,bad:/q13q31BalancingQuota/c_30,c_29,badopen,bad:/EduQuota/r6Pyy,b",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,0ecxk98v9jga0rnx,0,"qualified,20260511_05:20_v6,c_21,/q13q31BalancingQuota/c_21,/EthnicQuota/ns9TX,/EduQuota/PhqdH,c_16,/BrandBalancingQuota/K2Imq,c_15,/AgeQuota/b6V4k,/q13q31BalancingQuota/c_15,/TotalQuota/Total,/GenderQuota/vij8t,/q13q31B",2,0,0,0,2,"[""Gas"", ""0""]"
260404_ADDO,d7581zrptxxepy62,0,"qualified,/q13q31BalancingQuota/c_27,/EthnicQuota/iSEq9,20260511_05:20_v6,c_21,/q13q31BalancingQuota/c_21,/EduQuota/PhqdH,c_29,/q13q31BalancingQuota/c_29,/BrandBalancingQuota/K2Imq,/AgeQuota/b6V4k,c_27,/TotalQuota/Total,",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,ad3r7m18us5xdqdu,0,"qualified,/q13q31BalancingQuota/c_26,/AgeQuota/yLi8p,20260511_05:20_v6,/q13q31BalancingQuota/c_23,/q13q31BalancingQuota/c_22,c_22,c_23,/EduQuota/r6Pyy,/GenderQuota/fQkUR,/EthnicQuota/iSEq9,/BrandBalancingQuota/EpaeG,c_26",2,0,0,0,2,"[""Fuel"", ""0""]"
260404_ADDO,xfkkd8c4qbgmyu0p,1,"bad:/q13q31BalancingQuota/c_16,bad:/q13q31BalancingQuota/c_15,20260511_05:20_v6,bad:/q13q31BalancingQuota/c_29,c_15,bad:/AgeQuota/yLi8p,c_16,bad:/TotalQuota/Total,c_29,badopen,bad:/GenderQuota/vij8t,bad:/EduQuota/r6Pyy,b",3,0,0,0,3,"[""Reeds"", ""5"", ""0""]"
260404_ADDO,ewuwab9v8jrzb4bx,0,"qualified,/AgeQuota/yLi8p,20260511_05:20_v6,c_20,/q13q31BalancingQuota/c_20,c_14,/q13q31BalancingQuota/c_14,/EduQuota/rFPRN,/q13q31BalancingQuota/c_29,c_29,/EthnicQuota/iGBsl,/BrandBalancingQuota/p2Kvi,/TotalQuota/Total,",2,0,0,0,2,"[""1"", ""0""]"
260404_ADDO,ssf2eght63uxza8e,1,"bad:/q13q31BalancingQuota/c_17,bad:/BrandBalancingQuota/V3fEk,20260511_05:20_v6,c_23,bad:/AgeQuota/yLi8p,c_17,bad:/q13q31BalancingQuota/c_29,bad:/TotalQuota/Total,bad:/q13q31BalancingQuota/c_23,c_29,badopen,bad:/EduQuota",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,0kkshtpc40ut6een,0,"qualified,c_25,/AgeQuota/yLi8p,20260511_05:20_v6,/EduQuota/PhqdH,/q13q31BalancingQuota/c_17,c_17,/GenderQuota/fQkUR,/q13q31BalancingQuota/c_25,/q13q31BalancingQuota/c_29,c_29,/EthnicQuota/iGBsl,/TotalQuota/Total,/BrandBa",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,rfvu47rvv6m7f2d6,0,"qualified,/q13q31BalancingQuota/c_31,/EthnicQuota/iSEq9,20260511_05:20_v6,c_19,c_31,/q13q31BalancingQuota/c_19,/EduQuota/r6Pyy,c_29,/q13q31BalancingQuota/c_29,/AgeQuota/b6V4k,/TotalQuota/Total,/GenderQuota/vij8t,/BrandBa",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,6dpcswn4x11n2vdc,0,"qualified,/AgeQuota/yLi8p,20260511_05:20_v6,c_20,c_18,/q13q31BalancingQuota/c_18,/q13q31BalancingQuota/c_20,c_14,/q13q31BalancingQuota/c_14,/EduQuota/r6Pyy,/EthnicQuota/iSEq9,/BrandBalancingQuota/p2Kvi,/TotalQuota/Total,",2,0,0,0,2,"[""Fuel"", ""0""]"
260404_ADDO,gbcxey2umtbudaz9,0,"qualified,/q13q31BalancingQuota/c_25,c_25,/AgeQuota/yLi8p,20260511_05:20_v6,/q13q31BalancingQuota/c_28,/EduQuota/r6Pyy,c_28,/EthnicQuota/iSEq9,/q13q31BalancingQuota/c_29,c_29,/TotalQuota/Total,/GenderQuota/vij8t",3,0,0,0,3,"[""Quality plus"", ""3"", ""0""]"
260404_ADDO,yxq0dvv5z1j82gdc,0,"qualified,/BrandBalancingQuota/BX57P,/AgeQuota/yLi8p,20260511_05:20_v6,c_19,/q13q31BalancingQuota/c_19,/q13q31BalancingQuota/c_16,c_16,/EthnicQuota/iSEq9,/q13q31BalancingQuota/c_29,/EduQuota/rFPRN,c_29,/TotalQuota/Total,",2,0,0,0,2,"[""1"", ""0""]"
260404_ADDO,pyz4r0g3v3apzjk5,0,"qualified,/q13q31BalancingQuota/c_25,c_25,/AgeQuota/yLi8p,20260511_05:20_v6,c_29,/q13q31BalancingQuota/c_28,c_28,/EthnicQuota/iSEq9,/q13q31BalancingQuota/c_29,/EduQuota/rFPRN,/BrandBalancingQuota/V3fEk,/TotalQuota/Total,",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,mkkgudmv2c7qgh2r,0,"qualified,/AgeQuota/yLi8p,20260511_05:20_v6,c_21,/q13q31BalancingQuota/c_21,/q13q31BalancingQuota/c_17,c_17,/GenderQuota/fQkUR,/EduQuota/rFPRN,/q13q31BalancingQuota/c_29,c_29,/EthnicQuota/iGBsl,/TotalQuota/Total,/BrandBa",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,na04wym7jffe80a5,0,"qualified,/q13q31BalancingQuota/c_30,/q13q31BalancingQuota/c_26,c_26,20260511_05:20_v6,/EthnicQuota/ns9TX,c_15,/EduQuota/r6Pyy,/GenderQuota/fQkUR,c_30,/AgeQuota/b6V4k,/q13q31BalancingQuota/c_15,/TotalQuota/Total",2,0,0,0,2,"[""Circle k"", ""0""]"
260404_ADDO,e6b4335md4c2604r,0,"qualified,/q13q31BalancingQuota/c_27,/AgeQuota/yLi8p,20260511_05:20_v6,/q13q31BalancingQuota/c_23,c_23,/EduQuota/PhqdH,c_29,/q13q31BalancingQuota/c_29,/EthnicQuota/iGBsl,c_27,/BrandBalancingQuota/uZCXh,/TotalQuota/Total,",2,0,0,0,2,"[""1"", ""0""]"
260404_ADDO,bdb0nwcyf6m7hm9t,0,"qualified,/AgeQuota/yLi8p,20260511_05:20_v6,/q13q31BalancingQuota/c_21,c_22,/EthnicQuota/ns9TX,/BrandBalancingQuota/XkVXC,/EduQuota/r6Pyy,/GenderQuota/fQkUR,c_29,/q13q31BalancingQuota/c_29,c_21,/TotalQuota/Total,/q13q31B",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,6ya5uyqy5n2qutnc,0,"qualified,/q13q31BalancingQuota/c_19,/q13q31BalancingQuota/c_26,/AgeQuota/yLi8p,20260511_05:20_v6,c_20,/EthnicQuota/Asian_and_Other,/q13q31BalancingQuota/c_20,/EduQuota/r6Pyy,/GenderQuota/fQkUR,c_26,c_19,/TotalQuota/Tota",2,0,0,0,2,"[""Multiracial"", ""1""]"
260404_ADDO,kvxr1kncz13sfqaq,0,"qualified,/q13q31BalancingQuota/c_25,c_25,/AgeQuota/yLi8p,20260511_05:20_v6,/q13q31BalancingQuota/c_22,c_22,/EthnicQuota/ns9TX,/EduQuota/rFPRN,/q13q31BalancingQuota/c_29,c_29,/TotalQuota/Total,/GenderQuota/vij8t,/BrandBa",2,0,0,0,2,"[""4"", ""0""]"
260404_ADDO,anjqh00abjzr03j8,0,"qualified,/AgeQuota/yLi8p,20260511_05:20_v6,c_19,c_21,/q13q31BalancingQuota/c_21,/q13q31BalancingQuota/c_19,c_15,/q13q31BalancingQuota/c_15,/EthnicQuota/iSEq9,/EduQuota/rFPRN,/TotalQuota/Total,/GenderQuota/vij8t",2,0,0,0,2,"[""Shell"", ""0""]"
260404_ADDO,kd1nvw2qsh4fugwk,0,"qualified,c_24,/q13q31BalancingQuota/c_30,/EthnicQuota/iSEq9,20260511_05:20_v6,c_30,/BrandBalancingQuota/XkVXC,/EduQuota/rFPRN,/q13q31BalancingQuota/c_29,c_29,/AgeQuota/b6V4k,/TotalQuota/Total,/GenderQuota/vij8t,/q13q31B",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,gj5wuu1k1przusp3,0,"qualified,/AgeQuota/yLi8p,20260511_05:20_v6,/EduQuota/PhqdH,/q13q31BalancingQuota/c_17,c_17,/EthnicQuota/iSEq9,c_13,c_29,/q13q31BalancingQuota/c_13,/q13q31BalancingQuota/c_29,/TotalQuota/Total,/GenderQuota/vij8t,/BrandBa",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,uu8vw0pdkhvbfbsh,0,"qualified,/q13q31BalancingQuota/c_27,/EthnicQuota/iSEq9,20260511_05:20_v6,/q13q31BalancingQuota/c_22,c_22,/EduQuota/r6Pyy,c_28,/q13q31BalancingQuota/c_28,/AgeQuota/b6V4k,c_27,/TotalQuota/Total,/GenderQuota/vij8t",2,0,0,0,2,"[""Shell"", ""0""]"
260404_ADDO,453fxvmsqzdp5kfq,1,"c_25,20260511_05:20_v6,bad:/q13q31BalancingQuota/c_13,c_14,bad:/q13q31BalancingQuota/c_25,bad:/TotalQuota/Total,c_13,badopen,bad:/q13q31BalancingQuota/c_14,bad:/EduQuota/r6Pyy,bad:/GenderQuota/fQkUR,bad:/AgeQuota/yLi8p,b",2,0,0,0,2,"[""Fuel"", ""0""]"
260404_ADDO,nqvweszp55vjfkcj,0,"qualified,/BrandBalancingQuota/BX57P,/q13q31BalancingQuota/c_31,20260511_05:20_v6,c_31,/EthnicQuota/ns9TX,/EduQuota/r6Pyy,/q13q31BalancingQuota/c_13,/q13q31BalancingQuota/c_29,c_29,/AgeQuota/b6V4k,c_13,/TotalQuota/Total,",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,zqd92tkwsa6a4n5y,0,"qualified,c_24,/AgeQuota/yLi8p,20260511_05:20_v6,c_21,/q13q31BalancingQuota/c_21,/EduQuota/r6Pyy,/GenderQuota/fQkUR,/EthnicQuota/iSEq9,/q13q31BalancingQuota/c_29,c_29,/q13q31BalancingQuota/c_24,/BrandBalancingQuota/p2Kvi",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,7jmb5pku2kx01q64,0,"qualified,/q13q31BalancingQuota/c_27,/EthnicQuota/iSEq9,20260511_05:20_v6,c_21,/q13q31BalancingQuota/c_21,/q13q31BalancingQuota/c_16,/BrandBalancingQuota/XkVXC,/EduQuota/r6Pyy,/AgeQuota/b6V4k,c_27,/TotalQuota/Total,/Gend",2,0,0,0,2,"[""Weigels"", ""0""]"
260404_ADDO,xnfpevv7acwecm5e,0,"qualified,/EthnicQuota/iSEq9,20260511_05:20_v6,c_18,/q13q31BalancingQuota/c_18,/q13q31BalancingQuota/c_16,/EduQuota/r6Pyy,c_29,/q13q31BalancingQuota/c_29,/AgeQuota/b6V4k,/BrandBalancingQuota/uZCXh,/TotalQuota/Total,/Gend",2,0,0,0,2,"[""3"", ""0""]"
260404_ADDO,deb78ay89y62yu3z,0,"qualified,c_24,/EthnicQuota/iSEq9,20260511_05:20_v6,c_28,/EduQuota/r6Pyy,/GenderQuota/fQkUR,c_29,/q13q31BalancingQuota/c_29,/q13q31BalancingQuota/c_28,/AgeQuota/b6V4k,/BrandBalancingQuota/uZCXh,/TotalQuota/Total,/q13q31B",2,0,0,0,2,"[""2"", ""0""]"
260404_ADDO,u99b914th1g3c574,0,"qualified,c_24,/AgeQuota/yLi8p,20260511_05:20_v6,c_18,/q13q31BalancingQuota/c_18,/EduQuota/r6Pyy,c_28,/EthnicQuota/iSEq9,/q13q31BalancingQuota/c_28,/q13q31BalancingQuota/c_24,/TotalQuota/Total,/GenderQuota/vij8t",2,0,0,0,2,"[""FiveStar"", ""0""]"
