outcome,source_excel_row,uuid,status,decision,score,markers,raw_gap_hypothesis,raw_fields_json,rationale
FP,435,j2p862qkcnkgcswg,3,DISCARD,1,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 4, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 4, ""brand_rating_high_8_10"": 24, ""open_count"": 11, ""open_topic_count"": 6, ""qtime"": 1054.888}",q11othr3: one-word weak text; q11othr3: repeated same text across 27 entries; q11othr4: repeated same text across 6 entries; q11othr5: one-word weak text | Protective: q11othr3: plausible equipment/brand other-specify; q11othr4: plausible equipment/brand other-specify; q11othr5: plausible equipment/brand other-specify
FP,514,sspgqctb6b0gyy2y,3,DISCARD,1,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/u1IDH,/BRANDS2RATEQuota/bIVuw,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 5, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 5, ""brand_rating_high_8_10"": 14, ""open_count"": 8, ""open_topic_count"": 2, ""qtime"": 1728.556}","q11othr1: other equipment text appears off-prompt (""backhoes""); q11othr1: one-word weak text; q11othr2: other equipment text appears off-prompt (""power washer""); q11othr4: other equipment text appears off-prompt (""log splitter"") | Protective: qc5: personal/topical phrasing; q19_2026othr1: plausible OPE brand; q21b_2026r6oe: plausible store/supplier/brand"
FP,546,wqhrq988h8tgqfnn,3,DISCARD,1,"qualified,/BRANDS2RATEQuota/bIVuw,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",Ariens/brand quota condition | open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 5, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 5, ""brand_rating_high_8_10"": 27, ""open_count"": 6, ""open_topic_count"": 0, ""qtime"": 561.967}","q11othr2: placeholder/non-answer ""None""; q11othr4: placeholder/non-answer ""None""; q11othr5: placeholder/non-answer ""None""; q11othr6: placeholder/non-answer ""None"" | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,562,2hgqd3kgq0req91d,3,DISCARD,1,"qualified,/CONAgeQuota/qikxx,/BRANDS2RATEQuota/zNbns,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 2, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 2, ""brand_rating_high_8_10"": 4, ""open_count"": 5, ""open_topic_count"": 1, ""qtime"": 855.437}","q11othr2: placeholder/non-answer ""None""; q11othr5: other equipment text appears off-prompt (""Anything""); q11othr5: one-word weak text; q11othr5: repeated same text across 7 entries | Protective: qc5: personal/topical phrasing; q19_2026othr1: plausible OPE brand; brand chain includes recognizable OPE brands"
FP,610,nfvmjv0u5qtepjhy,3,DISCARD,1,"qualified,/GenderQuota/GKGGU/fVOe7,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5",Ariens/brand quota condition | fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 13, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 13, ""brand_rating_high_8_10"": 1, ""open_count"": 5, ""open_topic_count"": 1, ""qtime"": 1732.594}","q11othr1: other equipment text appears off-prompt (""Auger""); q11othr1: one-word weak text; q11othr4: other equipment text appears off-prompt (""Auger""); q11othr4: one-word weak text | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,626,bwar54jzhca26fb2,3,DISCARD,1,"qualified,/BRANDS2RATEQuota/bIVuw,/BRANDS2RATEQuota/gvZBa,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",Ariens/brand quota condition | fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 15, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 15, ""brand_rating_high_8_10"": 25, ""open_count"": 7, ""open_topic_count"": 1, ""qtime"": 697.859}","q11othr1: other equipment text appears off-prompt (""Any""); q11othr1: one-word weak text; q11othr3: other equipment text appears off-prompt (""Any""); q11othr3: one-word weak text | Protective: qc5: personal/topical phrasing; q19_2026othr1: plausible OPE brand; brand chain includes recognizable OPE brands"
FP,688,5c7smdedbdm7ykuq,3,DISCARD,1,"qualified,/GenderQuota/SXXcl/fVOe7,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/Other channel/a79T5,/BRANDS2RATEQuota/UnJMD",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 7, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 6, ""brand_rating_high_8_10"": 22, ""open_count"": 6, ""open_topic_count"": 0, ""qtime"": 1562.876}","q11othr1: repeated same text across 8 entries; q11othr2: other equipment text appears off-prompt (""Weedeatter""); q11othr2: one-word weak text; q11othr4: placeholder/non-answer ""NA"" | Protective: q11othr1: plausible equipment/brand other-specify; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,706,stywnfeamr4r547r,3,DISCARD,1,"qualified,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/N5D6j,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 8, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 2, ""brand_rating_high_8_10"": 32, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 776.744}","q11othr4: other equipment text appears off-prompt (""air compressor""); q11othr4: repeated same text across 5 entries; q11othr5: other equipment text appears off-prompt (""power drill""); q11othr5: repeated same text across 7 entries | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,922,6445pk2nb75feph9,3,DISCARD,1,"qualified,/CLASSIFYQuota/BJPjU,/PROAgeQuota/ACXN8,/FirmRevQuota/oBvFN,/ChannelQuota/HD or OPE dealers/PHc09,/GenderQuota/GKGGU/PGQDJ,/RegionQuota/exYNI,/BRANDS2RATEQuota/UnJMD,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj",pro/classification branch signal | Ariens/brand quota condition,"{""is_pro"": true, ""is_consumer"": false, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 9, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 5, ""brand_rating_high_8_10"": 23, ""open_count"": 7, ""open_topic_count"": 1, ""qtime"": 1355.214}","q11othr1: other equipment text appears off-prompt (""4 wheeler""); q11othr2: other equipment text appears off-prompt (""Lights""); q11othr2: one-word weak text; q11othr3: other equipment text appears off-prompt (""Air Compressor"") | Protective: qc5: personal/topical phrasing; q29: topical ad recall; brand chain includes recognizable OPE brands"
FP,944,webatf7uzf5sx6hp,3,DISCARD,1,"qualified,/BRANDS2RATEQuota/W0MBO,/GenderQuota/GKGGU/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 7, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 6, ""brand_rating_high_8_10"": 19, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 409.109}","q11othr1: other equipment text appears off-prompt (""Gemini""); q11othr1: one-word weak text; q11othr4: other equipment text appears off-prompt (""Great""); q11othr4: one-word weak text | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,952,9ez7mqw8d6vsuycp,3,DISCARD,1,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 8, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 7, ""brand_rating_high_8_10"": 27, ""open_count"": 7, ""open_topic_count"": 1, ""qtime"": 1113.52}","q11othr1: other equipment text appears off-prompt (""Leaf blowe""); q11othr2: other equipment text appears off-prompt (""Drill""); q11othr2: one-word weak text; q11othr4: other equipment text appears off-prompt (""Drill"") | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,976,2y4t535fgp5jywm7,3,DISCARD,1,"qualified,/BRANDS2RATEQuota/gvZBa,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5",Ariens/brand quota condition | fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 15, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 14, ""brand_rating_high_8_10"": 32, ""open_count"": 7, ""open_topic_count"": 1, ""qtime"": 498.567}","q11othr1: other equipment text appears off-prompt (""Any""); q11othr1: one-word weak text; q11othr2: other equipment text appears off-prompt (""Any""); q11othr2: one-word weak text | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,995,262yu9dv7wbc6skq,3,DISCARD,1,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/u1IDH,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 5, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 5, ""brand_rating_high_8_10"": 28, ""open_count"": 7, ""open_topic_count"": 1, ""qtime"": 1718.708}","q11othr1: other equipment text appears off-prompt (""Hole diggerr""); q11othr4: other equipment text appears off-prompt (""Fence hole""); q11othr5: other equipment text appears off-prompt (""Power Drill""); q11othr5: repeated same text across 7 entries | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1001,rm3cqpnxkpm62wbp,3,DISCARD,1,"qualified,/CONAgeQuota/qikxx,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 6, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 6, ""brand_rating_high_8_10"": 15, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 477.736}","q11othr4: other equipment text appears off-prompt (""Drills""); q11othr4: one-word weak text; q11othr5: other equipment text appears off-prompt (""Drills""); q11othr5: one-word weak text | Protective: qc5: personal/topical phrasing"
FP,1007,7a4txc366gj5t6dq,3,DISCARD,1,"qualified,/BRANDS2RATEQuota/bIVuw,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5,/BRANDS2RATEQuota/UnJMD",fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 9, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 8, ""brand_rating_high_8_10"": 18, ""open_count"": 6, ""open_topic_count"": 1, ""qtime"": 3313.261}","q11othr1: one-word weak text; q11othr2: other equipment text appears off-prompt (""Weedeater""); q11othr2: one-word weak text; q11othr2: repeated same text across 6 entries | Protective: q11othr1: plausible equipment/brand other-specify; q11othr4: plausible equipment/brand other-specify; q11othr5: plausible equipment/brand other-specify"
FP,1058,65f7k9zz0k2mtvv8,3,DISCARD,1,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/BRANDS2RATEQuota/bIVuw,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 9, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 4, ""brand_rating_high_8_10"": 28, ""open_count"": 7, ""open_topic_count"": 2, ""qtime"": 1065.094}","q11othr1: one-word weak text; q11othr3: one-word weak text; q11othr4: other equipment text appears off-prompt (""Auger""); q11othr4: one-word weak text | Protective: q11othr1: plausible equipment/brand other-specify; q11othr3: plausible equipment/brand other-specify; qc5: concrete recent OPE/lawn project"
FP,1070,ar1gyzxgxfvwkq9j,3,DISCARD,1,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 6, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 5, ""brand_rating_high_8_10"": 9, ""open_count"": 4, ""open_topic_count"": 1, ""qtime"": 1803.069}","q11othr4: other equipment text appears off-prompt (""Lawnmower""); q11othr4: one-word weak text; q11othr4: repeated same text across 8 entries; q11othr5: repeated same text across 4 entries | Protective: q11othr5: plausible equipment/brand other-specify; brand chain includes recognizable OPE brands"
FP,1166,jeb69x3k1n3bdv7j,3,DISCARD,1,"qualified,/GenderQuota/GKGGU/fVOe7,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 3, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 2, ""brand_rating_high_8_10"": 16, ""open_count"": 5, ""open_topic_count"": 1, ""qtime"": 1284.034}","q11othr2: other equipment text appears off-prompt (""Drill""); q11othr2: one-word weak text; q11othr3: other equipment text appears off-prompt (""Rotary tool""); q11othr5: other equipment text appears off-prompt (""Any"") | Protective: qc5: concrete recent OPE/lawn project; brand chain includes recognizable OPE brands; adequate timing plus grounded project open-end"
FP,1168,amtjdmfvr10605hk,3,DISCARD,1,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/zNbns,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 3, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 3, ""brand_rating_high_8_10"": 11, ""open_count"": 8, ""open_topic_count"": 0, ""qtime"": 1191.449}","q11othr1: other equipment text appears off-prompt (""owned""); q11othr1: one-word weak text; q11othr2: other equipment text appears off-prompt (""used""); q11othr2: one-word weak text | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1257,5wa5g91wgwebjr7j,3,DISCARD,1,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/CONAgeQuota/O49cL,/ChannelQuota/HD or OPE dealers/a79T5",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 11, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 7, ""brand_rating_high_8_10"": 15, ""open_count"": 5, ""open_topic_count"": 0, ""qtime"": 1255.051}","q11othr1: other equipment text appears off-prompt (""Auger""); q11othr1: one-word weak text; q11othr4: other equipment text appears off-prompt (""Auger""); q11othr4: one-word weak text | Protective: brand chain includes recognizable OPE brands"
FP,1264,22mzy3yrp5ejg9hb,3,DISCARD,1,"qualified,/BRANDS2RATEQuota/W0MBO,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 6, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 4, ""brand_rating_high_8_10"": 26, ""open_count"": 11, ""open_topic_count"": 4, ""qtime"": 1477.109}","q11othr4: other equipment text appears off-prompt (""All""); q11othr4: one-word weak text; q11othr5: other equipment text appears off-prompt (""All""); q11othr5: one-word weak text | Protective: q11othr1: plausible equipment/brand other-specify; q19_2026othr1: plausible OPE brand; q20r15oe: plausible OPE brand"
FP,1275,81qv8ckdsd28txbf,3,DISCARD,1,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/BRANDS2RATEQuota/bIVuw,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 9, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 7, ""brand_rating_high_8_10"": 11, ""open_count"": 7, ""open_topic_count"": 0, ""qtime"": 834.413}","q11othr1: placeholder/non-answer ""None""; q11othr2: placeholder/non-answer ""None""; q11othr3: placeholder/non-answer ""None""; q11othr4: placeholder/non-answer ""None"" | Protective: brand chain includes recognizable OPE brands"
FP,1323,51yeghbswp57c5ub,3,DISCARD,1,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/BRANDS2RATEQuota/bIVuw,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 6, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 5, ""brand_rating_high_8_10"": 28, ""open_count"": 5, ""open_topic_count"": 0, ""qtime"": 871.498}","q11othr1: one-word weak text; q11othr2: other equipment text appears off-prompt (""Grinder""); q11othr2: one-word weak text; q11othr3: other equipment text appears off-prompt (""Grinder"") | Protective: q11othr1: plausible equipment/brand other-specify; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1395,992spkgus0w6szrh,3,DISCARD,1,"qualified,/BRANDS2RATEQuota/Fnvrj,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/UnJMD,/ChannelQuota/Other channel/a79T5,/RegionQuota/Y3p09",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 6, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 6, ""brand_rating_high_8_10"": 27, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 991.171}","q11othr2: other equipment text appears off-prompt (""Owned""); q11othr2: one-word weak text; q11othr5: other equipment text appears off-prompt (""Willing to use""); q11othr5: repeated same text across 6 entries | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1396,03jfkpv1aavk3bgc,3,DISCARD,1,"qualified,/CONAgeQuota/qikxx,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 4, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 2, ""brand_rating_high_8_10"": 13, ""open_count"": 6, ""open_topic_count"": 2, ""qtime"": 1000.397}","q11othr5: other equipment text appears off-prompt (""Hand tools,""); q11othr6: other equipment text appears off-prompt (""Hand tools""); qc5: recent project answer weak/off-topic (""Snow plowing that used a ATV. Had a blizzard and had to clear the driv""); q14r15oe: placeholder/non-answer ""None"" | Protective: q11othr2: plausible equipment/brand other-specify; q11othr4: plausible equipment/brand other-specify; qc5: personal/topical phrasing"
FP,1453,vwyrxk3wpk8py7qb,3,DISCARD,1,"qualified,/BRANDS2RATEQuota/W0MBO,/ChannelQuota/Other channel/PHc09,/CLASSIFYQuota/BJPjU,/PROAgeQuota/ACXN8,/FirmRevQuota/J4v3E,/BRANDS2RATEQuota/gvZBa,/GenderQuota/GKGGU/PGQDJ,/RegionQuota/exYNI,20260310_09:13_v2,/TotalQuota/Total",pro/classification branch signal | Ariens/brand quota condition | fragmented brand share allocation,"{""is_pro"": true, ""is_consumer"": false, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 11, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 11, ""brand_rating_high_8_10"": 6, ""open_count"": 6, ""open_topic_count"": 1, ""qtime"": 1094.415}","q11othr1: other equipment text appears off-prompt (""Compact loaders""); q11othr2: other equipment text appears off-prompt (""Cordless compact drills""); q11othr4: other equipment text appears off-prompt (""High power""); q11othr5: other equipment text appears off-prompt (""Trimmers"") | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1101,dxbwxwu27fa6xakr,3,DISCARD,0.991,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/N5D6j,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/UnJMD,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 5, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 4, ""brand_rating_high_8_10"": 32, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 863.052}","q11othr4: other equipment text appears off-prompt (""no name""); q11othr5: other equipment text appears off-prompt (""no name""); q11othr6: other equipment text appears off-prompt (""no name""); qc5: recent project answer weak/off-topic (""change the entire fence of my home"") | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,232,yh3zgwp5tcyuyetp,3,DISCARD,0.983,"qualified,/BRANDS2RATEQuota/zNbns,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 8, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 4, ""brand_rating_high_8_10"": 32, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 354.366}","q11othr1: placeholder/non-answer ""None""; qc5: recent project answer weak/off-topic (""We installed a pond""); q19_2026othr1: placeholder/non-answer ""None""; bottom-5% timing: 354s | Protective: brand chain includes recognizable OPE brands"
FP,490,a3wfyeqt6zy4qr93,3,DISCARD,0.974,"qualified,/BRANDS2RATEQuota/u1IDH,/BRANDS2RATEQuota/zNbns,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 3, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 3, ""brand_rating_high_8_10"": 32, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 817.697}","q11othr3: other equipment text appears off-prompt (""Any""); q11othr3: one-word weak text; q11othr6: other equipment text appears off-prompt (""Any""); q11othr6: one-word weak text | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
